Date,Open,High,Low,Close,Adj Close,Volume,,log volatlity,app volatility,log^2,app^2,log daily,app daily,log year,app year,^2 * W,EWMA var,EWMA year,,람다,=,0.94
2016-11-07,2100.590088,2132,2100.590088,2131.52002,2131.52002,3736060000,,0.0219802,0.022223544,0.000483129,0.000493886,0.012941943,0.012905303,,,3.51469E-32,0.000183822,,1002,0.06,1.18607E-27,7.1164E-29
2016-11-08,2129.919922,2146.870117,2123.560059,2139.560059,2139.560059,3916930000,,0.003764878,0.003771974,1.41743E-05,1.42278E-05,0.012929767,0.012892848,,,1.07714E-33,0.000183822,,1001,0.06,1.26177E-27,7.57064E-29
2016-11-09,2131.560059,2170.100098,2125.350098,2163.26001,2163.26001,6264150000,,0.01101612,0.011077021,0.000121355,0.0001227,0.012935677,0.012898736,,,9.88213E-33,0.000183822,,1000,0.06,1.34231E-27,8.05387E-29
2016-11-10,2167.48999,2182.300049,2151.169922,2167.47998,2167.47998,6451640000,,0.001948845,0.001950746,3.798E-06,3.80541E-06,0.012937454,0.012900455,,,3.26046E-34,0.000183822,,999,0.06,1.42799E-27,8.56795E-29
2016-11-11,2162.709961,2165.919922,2152.48999,2164.449951,2164.449951,4988050000,,-0.001398928,-0.00139795,1.957E-06,1.95426E-06,0.01294378,0.012906763,,,1.78128E-34,0.000183822,,998,0.06,1.51914E-27,9.11484E-29
2016-11-14,2165.639893,2171.360107,2156.080078,2164.199951,2164.199951,5367200000,,-0.000115509,-0.000115503,1.33424E-08,1.33409E-08,0.012950188,0.012913152,,,1.29362E-36,0.000183822,,997,0.06,1.61611E-27,9.69664E-29
2016-11-15,2168.290039,2180.840088,2166.379883,2180.389893,2180.389893,4543860000,,0.007452955,0.007480798,5.55465E-05,5.59623E-05,0.01295668,0.012919626,,,5.77284E-33,0.000183822,,996,0.06,1.71926E-27,1.03156E-28
2016-11-16,2177.530029,2179.219971,2172.199951,2176.939941,2176.939941,3830590000,,-0.001583517,-0.001582264,2.50753E-06,2.50356E-06,0.012961032,0.012923944,,,2.74741E-34,0.000183822,,995,0.06,1.829E-27,1.0974E-28
2016-11-17,2178.610107,2188.060059,2176.649902,2187.120117,2187.120117,3809160000,,0.004665469,0.00467637,2.17666E-05,2.18684E-05,0.012967446,0.01293034,,,2.55303E-33,0.000183822,,994,0.06,1.94575E-27,1.16745E-28
2016-11-18,2186.850098,2189.889893,2180.379883,2181.899902,2181.899902,3572400000,,-0.002389651,-0.002386798,5.71043E-06,5.69681E-06,0.012973123,0.012935994,,,7.07524E-34,0.000183822,,993,0.06,2.06994E-27,1.24197E-28
2016-11-21,2186.429932,2198.699951,2186.429932,2198.179932,2198.179932,3607010000,,0.007433702,0.007461401,5.52599E-05,5.56725E-05,0.012979432,0.012942284,,,7.35568E-33,0.000183822,,992,0.06,2.20207E-27,1.32124E-28
2016-11-22,2201.560059,2204.800049,2194.51001,2202.939941,2202.939941,3957940000,,0.002163091,0.002165432,4.67896E-06,4.6891E-06,0.012983828,0.012946646,,,6.59088E-34,0.000183822,,991,0.06,2.34263E-27,1.40558E-28
2016-11-23,2198.550049,2204.719971,2194.51001,2204.719971,2204.719971,3418640000,,0.000807698,0.000808025,6.52377E-07,6.52904E-07,0.012990195,0.012952994,,,9.76283E-35,0.000183822,,990,0.06,2.49216E-27,1.49529E-28
2016-11-25,2206.27002,2213.350098,2206.27002,2213.350098,2213.350098,1584600000,,0.003906746,0.003914387,1.52627E-05,1.53224E-05,0.012996729,0.012959509,,,2.4374E-33,0.000183822,,989,0.06,2.65123E-27,1.59074E-28
2016-11-28,2210.209961,2211.139893,2200.360107,2201.719971,2201.719971,3505650000,,-0.005268389,-0.005254536,2.77559E-05,2.76101E-05,0.013002705,0.012965463,,,4.67239E-33,0.000183822,,988,0.06,2.82046E-27,1.69227E-28
2016-11-29,2200.76001,2210.459961,2198.149902,2204.659912,2204.659912,3706560000,,0.001334402,0.001335293,1.78063E-06,1.78301E-06,0.013008203,0.012970943,,,3.20993E-34,0.000183822,,987,0.06,3.00049E-27,1.80029E-28
2016-11-30,2204.969971,2214.100098,2198.810059,2198.810059,2198.810059,5533980000,,-0.00265693,-0.002653404,7.05928E-06,7.04055E-06,0.013014722,0.012977443,,,1.34841E-33,0.000183822,,986,0.06,3.19201E-27,1.9152E-28
2016-12-01,2200.169922,2202.600098,2187.439941,2191.080078,2191.080078,5063740000,,-0.003521723,-0.003515529,1.24025E-05,1.23589E-05,0.013021045,0.012983746,,,2.51807E-33,0.000183822,,985,0.06,3.39575E-27,2.03745E-28
2016-12-02,2191.120117,2197.949951,2188.370117,2191.949951,2191.949951,3779500000,,0.000396928,0.000397006,1.57552E-07,1.57614E-07,0.01302717,0.012989852,,,3.41629E-35,0.000183822,,984,0.06,3.6125E-27,2.1675E-28
2016-12-05,2200.649902,2209.419922,2199.969971,2204.709961,2204.709961,3895230000,,0.005804427,0.005821305,3.36914E-05,3.38876E-05,0.013033782,0.012996444,,,7.81398E-33,0.000183822,,983,0.06,3.84309E-27,2.30585E-28
2016-12-06,2207.26001,2212.780029,2202.209961,2212.22998,2212.22998,3855320000,,0.003405084,0.003410888,1.15946E-05,1.16342E-05,0.013039095,0.013001731,,,2.8539E-33,0.000183822,,982,0.06,4.08839E-27,2.45303E-28
2016-12-07,2210.719971,2241.629883,2208.929932,2241.350098,2241.350098,4501820000,,0.013077359,0.013163242,0.000171017,0.000173271,0.01304528,0.013007895,,,4.5217E-32,0.000183822,,981,0.06,4.34935E-27,2.60961E-28
2016-12-08,2241.129883,2251.689941,2237.570068,2246.189941,2246.189941,4200580000,,0.002157015,0.002159343,4.65271E-06,4.66276E-06,0.013045248,0.01300778,,,1.29447E-33,0.000183822,,980,0.06,4.62697E-27,2.77618E-28
2016-12-09,2249.72998,2259.800049,2249.22998,2259.530029,2259.530029,3884480000,,0.005921419,0.005938985,3.50632E-05,3.52715E-05,0.01305172,0.013014232,,,1.0417E-32,0.000183822,,979,0.06,4.92231E-27,2.95338E-28
2016-12-12,2258.830078,2264.030029,2252.370117,2256.959961,2256.959961,4034510000,,-0.001138082,-0.001137435,1.29523E-06,1.29376E-06,0.013057012,0.013019498,,,4.06486E-34,0.000183822,,978,0.06,5.2365E-27,3.1419E-28
2016-12-13,2263.320068,2277.530029,2263.320068,2271.719971,2271.719971,3857590000,,0.006518483,0.006539775,4.24906E-05,4.27687E-05,0.013063635,0.013026102,,,1.42952E-32,0.000183822,,977,0.06,5.57074E-27,3.34244E-28
2016-12-14,2268.350098,2276.199951,2248.439941,2253.280029,2253.280029,4406970000,,-0.008150296,-0.008117172,6.64273E-05,6.58885E-05,0.013068655,0.013031092,,,2.34286E-32,0.000183822,,976,0.06,5.92632E-27,3.55579E-28
2016-12-15,2253.77002,2272.120117,2253.77002,2262.030029,2262.030029,4168200000,,0.003875708,0.003883228,1.50211E-05,1.50795E-05,0.013072746,0.013035166,,,5.70419E-33,0.000183822,,975,0.06,6.3046E-27,3.78276E-28
2016-12-16,2266.810059,2268.050049,2254.23999,2258.070068,2258.070068,5920340000,,-0.001752157,-0.001750623,3.07005E-06,3.06468E-06,0.013078859,0.013041258,,,1.23329E-33,0.000183822,,974,0.06,6.70702E-27,4.02421E-28
2016-12-19,2259.23999,2267.469971,2258.209961,2262.530029,2262.530029,3248370000,,0.001973173,0.001975121,3.89341E-06,3.9011E-06,0.013085451,0.01304783,,,1.67009E-33,0.000183822,,973,0.06,7.13512E-27,4.28107E-28
2016-12-20,2266.5,2272.560059,2266.139893,2270.76001,2270.76001,3298780000,,0.003630913,0.003637512,1.31835E-05,1.32315E-05,0.013092021,0.01305438,,,6.02607E-33,0.000183822,,972,0.06,7.59056E-27,4.55433E-28
2016-12-21,2270.540039,2271.22998,2265.149902,2265.179932,2265.179932,2852230000,,-0.002460386,-0.002457361,6.0535E-06,6.03863E-06,0.013098236,0.013060573,,,2.92574E-33,0.000183822,,971,0.06,8.07506E-27,4.84504E-28
2016-12-22,2262.929932,2263.179932,2256.080078,2260.959961,2260.959961,2876320000,,-0.001864711,-0.001862974,3.47715E-06,3.47067E-06,0.013104741,0.013067058,,,1.78889E-33,0.000183822,,970,0.06,8.59049E-27,5.15429E-28
2016-12-23,2260.25,2263.790039,2258.840088,2263.790039,2263.790039,2020550000,,0.001250932,0.001251715,1.56483E-06,1.56679E-06,0.013111358,0.013073655,,,8.59117E-34,0.000183822,,969,0.06,9.13882E-27,5.48329E-28
2016-12-27,2266.22998,2273.820068,2266.149902,2268.879883,2268.879883,1987080000,,0.002245849,0.002248373,5.04384E-06,5.05518E-06,0.01311806,0.013080338,,,2.94883E-33,0.000183822,,968,0.06,9.72215E-27,5.83329E-28
2016-12-28,2270.22998,2271.310059,2249.110107,2249.919922,2249.919922,2392360000,,-0.008391641,-0.008356529,7.04196E-05,6.98316E-05,0.013124635,0.013086893,,,4.33349E-32,0.000183822,,967,0.06,1.03427E-26,6.20563E-28
2016-12-29,2249.5,2254.51001,2244.560059,2249.26001,2249.26001,2336370000,,-0.000293348,-0.000293305,8.60529E-08,8.60276E-08,0.013128647,0.013090889,,,5.67931E-35,0.000183822,,966,0.06,1.10029E-26,6.60173E-28
2016-12-30,2251.610107,2253.580078,2233.620117,2238.830078,2238.830078,2670900000,,-0.004647835,-0.00463705,2.16024E-05,2.15022E-05,0.013135437,0.013097659,,,1.51013E-32,0.000183822,,965,0.06,1.17052E-26,7.02312E-28
2017-01-03,2251.570068,2263.879883,2245.129883,2257.830078,2257.830078,3770530000,,0.008450767,0.008486575,7.14155E-05,7.2022E-05,0.013141389,0.013103592,,,5.38105E-32,0.000183822,,964,0.06,1.24523E-26,7.4714E-28
2017-01-04,2261.600098,2272.820068,2261.600098,2270.75,2270.75,3764890000,,0.005705964,0.005722274,3.2558E-05,3.27444E-05,0.013145386,0.013107549,,,2.60262E-32,0.000183822,,963,0.06,1.32472E-26,7.9483E-28
2017-01-05,2268.179932,2271.5,2260.449951,2269,2269,3761820000,,-0.000770968,-0.00077067,5.94391E-07,5.93933E-07,0.013150924,0.01311306,,,5.02208E-34,0.000183822,,962,0.06,1.40927E-26,8.45564E-28
2017-01-06,2271.139893,2282.100098,2264.060059,2276.97998,2276.97998,3339890000,,0.003510789,0.003516959,1.23256E-05,1.2369E-05,0.013157734,0.01311985,,,1.11264E-32,0.000183822,,961,0.06,1.49923E-26,8.99536E-28
2017-01-09,2273.590088,2275.48999,2268.899902,2268.899902,2268.899902,3217610000,,-0.003554905,-0.003548594,1.26374E-05,1.25925E-05,0.013164091,0.013126185,,,1.20505E-32,0.000183822,,960,0.06,1.59492E-26,9.56953E-28
2017-01-10,2269.719971,2279.27002,2265.27002,2268.899902,2268.899902,3638790000,,0,0,0,0,0.013170446,0.013132519,,,0,0.000183822,,959,0.06,1.69673E-26,1.01804E-27
2017-01-11,2268.600098,2275.320068,2260.830078,2275.320068,2275.320068,3620410000,,0.002825642,0.002829638,7.98425E-06,8.00685E-06,0.013177311,0.013139365,,,8.67155E-33,0.000183822,,958,0.06,1.80503E-26,1.08302E-27
2017-01-12,2271.139893,2271.780029,2254.25,2270.439941,2270.439941,3462130000,,-0.002147112,-0.002144809,4.61009E-06,4.60021E-06,0.01318387,0.013145903,,,5.3001E-33,0.000183822,,957,0.06,1.92024E-26,1.15215E-27
2017-01-13,2272.73999,2278.679932,2271.51001,2274.639893,2274.639893,3081270000,,0.001848132,0.001849841,3.41559E-06,3.42191E-06,0.013190574,0.013152587,,,4.19419E-33,0.000183822,,956,0.06,2.04281E-26,1.22569E-27
2017-01-17,2269.139893,2272.080078,2262.810059,2267.889893,2267.889893,3584990000,,-0.002971914,-0.002967503,8.83228E-06,8.80607E-06,0.013197336,0.013159328,,,1.14824E-32,0.000183822,,955,0.06,2.1732E-26,1.30392E-27
2017-01-18,2269.139893,2272.01001,2263.350098,2271.889893,2271.889893,3315250000,,0.0017622,0.001763754,3.10535E-06,3.11083E-06,0.013203893,0.013165865,,,4.31519E-33,0.000183822,,954,0.06,2.31192E-26,1.38715E-27
2017-01-19,2271.899902,2274.330078,2258.409912,2263.689941,2263.689941,3165970000,,-0.003615838,-0.003609309,1.30743E-05,1.30271E-05,0.013210689,0.01317264,,,1.9224E-32,0.000183822,,953,0.06,2.45949E-26,1.47569E-27
2017-01-20,2269.959961,2276.959961,2265.01001,2271.310059,2271.310059,3524970000,,0.003360584,0.003366238,1.12935E-05,1.13316E-05,0.013217099,0.01317903,,,1.77892E-32,0.000183822,,952,0.06,2.61648E-26,1.56989E-27
2017-01-23,2267.780029,2271.780029,2257.02002,2265.199951,2265.199951,3152710000,,-0.00269375,-0.002690125,7.25629E-06,7.23677E-06,0.01322359,0.013185499,,,1.20861E-32,0.000183822,,951,0.06,2.78348E-26,1.67009E-27
2017-01-24,2267.879883,2284.629883,2266.679932,2280.070068,2280.070068,3810960000,,0.00654314,0.006564594,4.28127E-05,4.30939E-05,0.013230253,0.013192141,,,7.65646E-32,0.000183822,,950,0.06,2.96115E-26,1.77669E-27
2017-01-25,2288.879883,2299.550049,2288.879883,2298.370117,2298.370117,3846020000,,0.007994053,0.008026091,6.39049E-05,6.44181E-05,0.013235512,0.013197369,,,1.21757E-31,0.000183822,,949,0.06,3.15016E-26,1.8901E-27
2017-01-26,2298.629883,2300.98999,2294.080078,2296.679932,2296.679932,3610360000,,-0.000735655,-0.000735384,5.41188E-07,5.4079E-07,0.013239941,0.013201761,,,1.08739E-33,0.000183822,,948,0.06,3.35124E-26,2.01074E-27
2017-01-27,2299.02002,2299.02002,2291.620117,2294.689941,2294.689941,3135890000,,-0.00086684,-0.000866464,7.51411E-07,7.5076E-07,0.0132469,0.0132087,,,1.60594E-33,0.000183822,,947,0.06,3.56515E-26,2.13909E-27
2017-01-30,2286.01001,2286.01001,2268.040039,2280.899902,2280.899902,3591270000,,-0.006027673,-0.006009543,3.63328E-05,3.61146E-05,0.013253863,0.013215642,,,8.21833E-32,0.000183822,,946,0.06,3.79271E-26,2.27563E-27
2017-01-31,2274.02002,2279.090088,2267.209961,2278.870117,2278.870117,4087450000,,-0.000890302,-0.000889905,7.92637E-07,7.91932E-07,0.013259418,0.013221177,,,1.91717E-33,0.000183822,,945,0.06,4.0348E-26,2.42088E-27
2017-02-01,2285.590088,2289.139893,2272.439941,2279.550049,2279.550049,3916610000,,0.000298319,0.000298364,8.89943E-08,8.90209E-08,0.0132664,0.013228139,,,2.29265E-34,0.000183822,,944,0.06,4.29234E-26,2.5754E-27
2017-02-02,2276.689941,2283.969971,2271.649902,2280.850098,2280.850098,3807710000,,0.000570147,0.000570309,3.25068E-07,3.25253E-07,0.013273421,0.01323514,,,8.91124E-34,0.000183822,,943,0.06,4.56632E-26,2.73979E-27
2017-02-03,2288.540039,2298.310059,2287.879883,2297.419922,2297.419922,3597970000,,0.007238497,0.007264758,5.23958E-05,5.27767E-05,0.013280444,0.013242143,,,1.53827E-31,0.000183822,,942,0.06,4.85778E-26,2.91467E-27
2017-02-06,2294.280029,2296.179932,2288.570068,2292.560059,2292.560059,3109050000,,-0.002117597,-0.002115357,4.48422E-06,4.47473E-06,0.013285398,0.013247063,,,1.38749E-32,0.000183822,,941,0.06,5.16785E-26,3.10071E-27
2017-02-07,2295.870117,2299.399902,2290.159912,2293.080078,2293.080078,3448690000,,0.000226803,0.000226829,5.14397E-08,5.14514E-08,0.013292276,0.01325392,,,1.69719E-34,0.000183822,,940,0.06,5.49772E-26,3.29863E-27
2017-02-08,2289.550049,2295.909912,2285.379883,2294.669922,2294.669922,3609740000,,0.000693082,0.000693322,4.80363E-07,4.80696E-07,0.013299343,0.013260966,,,1.68685E-33,0.000183822,,939,0.06,5.84864E-26,3.50918E-27
2017-02-09,2296.699951,2311.080078,2296.610107,2307.870117,2307.870117,3677940000,,0.005736064,0.005752546,3.29024E-05,3.30918E-05,0.013306403,0.013268006,,,1.23537E-31,0.000183822,,938,0.06,6.22195E-26,3.73317E-27
2017-02-10,2312.27002,2319.22998,2311.100098,2316.100098,2316.100098,3475020000,,0.003559707,0.00356605,1.26715E-05,1.27167E-05,0.013312177,0.013273752,,,5.05039E-32,0.000183822,,937,0.06,6.6191E-26,3.97146E-27
2017-02-13,2321.719971,2331.580078,2321.419922,2328.25,2328.25,3349730000,,0.005232133,0.005245845,2.73752E-05,2.75189E-05,0.013318771,0.013280323,,,1.16266E-31,0.000183822,,936,0.06,7.04159E-26,4.22496E-27
2017-02-14,2326.120117,2337.580078,2322.169922,2337.580078,2337.580078,3520910000,,0.003999327,0.004007335,1.59946E-05,1.60587E-05,0.013324786,0.013286312,,,7.21781E-32,0.000183822,,935,0.06,7.49106E-26,4.49463E-27
2017-02-15,2335.580078,2351.300049,2334.810059,2349.25,2349.25,3775590000,,0.004979889,0.004992309,2.47993E-05,2.49231E-05,0.013331268,0.01329277,,,1.19171E-31,0.000183822,,934,0.06,7.96921E-26,4.78153E-27
2017-02-16,2349.639893,2351.310059,2338.870117,2347.219971,2347.219971,3672370000,,-0.000864491,-0.000864118,7.47346E-07,7.467E-07,0.013337408,0.013298884,,,3.79826E-33,0.000183822,,933,0.06,8.47788E-26,5.08673E-27
2017-02-17,2343.01001,2351.159912,2339.580078,2351.159912,2351.159912,3513060000,,0.001677149,0.001678556,2.81283E-06,2.81755E-06,0.013344523,0.013305979,,,1.52469E-32,0.000183822,,932,0.06,9.01902E-26,5.41141E-27
2017-02-21,2354.909912,2366.709961,2354.909912,2365.379883,2365.379883,3579780000,,0.00602985,0.006048066,3.63591E-05,3.65791E-05,0.013351568,0.013313002,,,2.10579E-31,0.000183822,,931,0.06,9.59471E-26,5.75682E-27
2017-02-22,2361.110107,2365.129883,2358.340088,2362.820068,2362.820068,3468670000,,-0.001082786,-0.0010822,1.17243E-06,1.17116E-06,0.013357274,0.013318679,,,7.1725E-33,0.000183822,,930,0.06,1.02071E-25,6.12428E-27
2017-02-23,2367.5,2368.26001,2355.090088,2363.810059,2363.810059,4015260000,,0.000418899,0.000418987,1.75477E-07,1.7555E-07,0.013364407,0.01332579,,,1.14374E-33,0.000183822,,929,0.06,1.08587E-25,6.51519E-27
2017-02-24,2355.72998,2367.340088,2352.870117,2367.340088,2367.340088,3831570000,,0.00149225,0.001493364,2.22681E-06,2.23014E-06,0.013371591,0.013332954,,,1.54572E-32,0.000183822,,928,0.06,1.15518E-25,6.93106E-27
2017-02-27,2365.22998,2371.540039,2361.870117,2369.75,2369.75,3582610000,,0.001017465,0.001017983,1.03524E-06,1.03629E-06,0.013378703,0.013340045,,,7.64104E-33,0.000183822,,927,0.06,1.22891E-25,7.37346E-27
2017-02-28,2366.080078,2367.790039,2358.959961,2363.639893,2363.639893,4210140000,,-0.002581706,-0.002578376,6.66521E-06,6.64802E-06,0.013385876,0.013347197,,,5.21478E-32,0.000183822,,926,0.06,1.30735E-25,7.84411E-27
2017-03-01,2380.129883,2400.97998,2380.129883,2395.959961,2395.959961,4345180000,,0.013581211,0.013673855,0.000184449,0.000186974,0.013392833,0.013354133,,,1.56026E-30,0.000183822,,925,0.06,1.3908E-25,8.3448E-27
2017-03-02,2394.75,2394.75,2380.169922,2381.919922,2381.919922,3821320000,,-0.005877117,-0.00585988,3.45405E-05,3.43382E-05,0.013392628,0.013353834,,,3.04835E-31,0.000183822,,924,0.06,1.47957E-25,8.87744E-27
2017-03-03,2380.919922,2383.889893,2375.389893,2383.120117,2383.120117,3555260000,,0.00050375,0.000503877,2.53764E-07,2.53892E-07,0.013398478,0.013359663,,,2.39778E-33,0.000183822,,923,0.06,1.57402E-25,9.44409E-27
2017-03-06,2375.22998,2378.800049,2367.97998,2375.310059,2375.310059,3232700000,,-0.003282623,-0.003277241,1.07756E-05,1.07403E-05,0.013405724,0.013366888,,,1.07907E-31,0.000183822,,922,0.06,1.67448E-25,1.00469E-26
2017-03-07,2370.73999,2375.120117,2365.51001,2368.389893,2368.389893,3518390000,,-0.002917626,-0.002913374,8.51254E-06,8.48775E-06,0.013412556,0.013373699,,,9.07187E-32,0.000183822,,921,0.06,1.78137E-25,1.06882E-26
2017-03-08,2369.810059,2373.090088,2361.01001,2362.97998,2362.97998,3812100000,,-0.002286828,-0.002284216,5.22958E-06,5.21764E-06,0.013419492,0.013380612,,,5.93268E-32,0.000183822,,920,0.06,1.89507E-25,1.13704E-26
2017-03-09,2363.48999,2369.080078,2354.540039,2364.870117,2364.870117,3716340000,,0.000799576,0.000799895,6.39321E-07,6.39833E-07,0.013426571,0.01338767,,,7.73954E-33,0.000183822,,919,0.06,2.01603E-25,1.20962E-26
2017-03-10,2372.52002,2376.860107,2363.040039,2372.600098,2372.600098,3432950000,,0.00326334,0.00326867,1.06494E-05,1.06842E-05,0.013433848,0.013394926,,,1.37487E-31,0.000183822,,918,0.06,2.14472E-25,1.28683E-26
2017-03-13,2371.560059,2374.419922,2368.52002,2373.469971,2373.469971,3133900000,,0.000366566,0.000366633,1.3437E-07,1.3442E-07,0.013440732,0.013401786,,,1.84016E-33,0.000183822,,917,0.06,2.28161E-25,1.36897E-26
2017-03-14,2368.550049,2368.550049,2358.179932,2365.449951,2365.449951,3172630000,,-0.003384749,-0.003379027,1.14565E-05,1.14178E-05,0.013448053,0.013409086,,,1.66283E-31,0.000183822,,916,0.06,2.42725E-25,1.45635E-26
2017-03-15,2370.340088,2390.01001,2368.939941,2385.26001,2385.26001,3906840000,,0.008339879,0.008374753,6.95536E-05,7.01365E-05,0.013454927,0.013415938,,,1.08663E-30,0.000183822,,915,0.06,2.58218E-25,1.54931E-26
2017-03-16,2387.709961,2388.100098,2377.179932,2381.379883,2381.379883,3365660000,,-0.001628035,-0.00162671,2.6505E-06,2.64619E-06,0.013459453,0.013420424,,,4.36144E-32,0.000183822,,914,0.06,2.747E-25,1.6482E-26
2017-03-17,2383.709961,2385.709961,2377.639893,2378.25,2378.25,5178040000,,-0.001315179,-0.001314315,1.7297E-06,1.72742E-06,0.013466707,0.013427656,,,3.02887E-32,0.000183822,,913,0.06,2.92234E-25,1.7534E-26
2017-03-20,2378.23999,2379.550049,2369.659912,2373.469971,2373.469971,3054930000,,-0.002011916,-0.002009893,4.04781E-06,4.03967E-06,0.013474009,0.013434937,,,7.53529E-32,0.000183822,,912,0.06,3.10887E-25,1.86532E-26
2017-03-21,2379.320068,2381.929932,2341.899902,2344.02002,2344.02002,4265590000,,-0.012485595,-0.012407973,0.00015589,0.000153958,0.01348123,0.013442135,,,3.05511E-30,0.000183822,,911,0.06,3.30731E-25,1.98438E-26
2017-03-22,2343,2351.810059,2336.449951,2348.449951,2348.449951,3572730000,,0.001888103,0.001889886,3.56493E-06,3.57167E-06,0.013482282,0.013443187,,,7.53996E-32,0.000183822,,910,0.06,3.51841E-25,2.11105E-26
2017-03-23,2345.969971,2358.919922,2342.129883,2345.959961,2345.959961,3260600000,,-0.001060832,-0.00106027,1.12536E-06,1.12417E-06,0.013489543,0.013450426,,,2.52466E-32,0.000183822,,909,0.06,3.74299E-25,2.2458E-26
2017-03-24,2350.419922,2356.219971,2335.73999,2343.97998,2343.97998,2975130000,,-0.000844352,-0.000843996,7.12931E-07,7.12329E-07,0.013496915,0.013457776,,,1.70186E-32,0.000183822,,908,0.06,3.98191E-25,2.38914E-26
2017-03-27,2329.110107,2344.899902,2322.25,2341.590088,2341.590088,3240230000,,-0.001020107,-0.001019587,1.04062E-06,1.03956E-06,0.013504316,0.013465156,,,2.64218E-32,0.000183822,,907,0.06,4.23607E-25,2.54164E-26
2017-03-28,2339.790039,2363.780029,2337.629883,2358.570068,2358.570068,3367780000,,0.007225309,0.007251474,5.22051E-05,5.25839E-05,0.013511716,0.013472534,,,1.4218E-30,0.000183822,,906,0.06,4.50646E-25,2.70388E-26
2017-03-29,2356.540039,2363.360107,2352.939941,2361.129883,2361.129883,3106940000,,0.001084736,0.001085325,1.17665E-06,1.17793E-06,0.01351704,0.013477822,,,3.38827E-32,0.000183822,,905,0.06,4.7941E-25,2.87646E-26
2017-03-30,2361.310059,2370.419922,2358.580078,2368.060059,2368.060059,3158420000,,0.002930811,0.00293511,8.58965E-06,8.61487E-06,0.013524457,0.013485218,,,2.63621E-31,0.000183822,,904,0.06,5.10011E-25,3.06007E-26
2017-03-31,2364.820068,2370.350098,2362.600098,2362.719971,2362.719971,3354110000,,-0.002257594,-0.002255048,5.09673E-06,5.08524E-06,0.013531585,0.013492322,,,1.65544E-31,0.000183822,,903,0.06,5.42565E-25,3.25539E-26
2017-04-03,2362.340088,2365.870117,2344.72998,2358.840088,2358.840088,3416400000,,-0.001643475,-0.001642126,2.70101E-06,2.69658E-06,0.013538867,0.013499582,,,9.33873E-32,0.000183822,,902,0.06,5.77197E-25,3.46318E-26
2017-04-04,2354.76001,2360.530029,2350.719971,2360.159912,2360.159912,3206240000,,0.000559366,0.000559522,3.1289E-07,3.13065E-07,0.013546259,0.013506952,,,1.15341E-32,0.000183822,,901,0.06,6.14039E-25,3.68424E-26
2017-04-05,2366.590088,2378.360107,2350.52002,2352.949951,2352.949951,3770520000,,-0.003059537,-0.003054861,9.36077E-06,9.33218E-06,0.013553761,0.013514433,,,3.65765E-31,0.000183822,,900,0.06,6.53233E-25,3.9194E-26
2017-04-06,2353.790039,2364.159912,2348.899902,2357.48999,2357.48999,3201920000,,0.00192765,0.001929509,3.71584E-06,3.72301E-06,0.013560906,0.013521555,,,1.55233E-31,0.000183822,,899,0.06,6.94929E-25,4.16957E-26
2017-04-07,2356.590088,2363.76001,2350.73999,2355.540039,2355.540039,3053150000,,-0.000827472,-0.00082713,6.84711E-07,6.84144E-07,0.013568294,0.01352892,,,3.03467E-32,0.000183822,,898,0.06,7.39286E-25,4.43572E-26
2017-04-10,2357.159912,2366.370117,2351.5,2357.159912,2357.159912,2785410000,,0.00068745,0.000687686,4.72588E-07,4.72913E-07,0.013575818,0.013536423,,,2.2316E-32,0.000183822,,897,0.06,7.86475E-25,4.71885E-26
2017-04-11,2353.919922,2355.219971,2337.25,2353.780029,2353.780029,3117420000,,-0.001434908,-0.001433879,2.05896E-06,2.05601E-06,0.013583364,0.013543947,,,1.03213E-31,0.000183822,,896,0.06,8.36675E-25,5.02005E-26
2017-04-12,2352.149902,2352.719971,2341.179932,2344.929932,2344.929932,3196950000,,-0.003767037,-0.003759951,1.41906E-05,1.41372E-05,0.013590857,0.013551418,,,7.54996E-31,0.000183822,,895,0.06,8.9008E-25,5.34048E-26
2017-04-13,2341.97998,2348.26001,2328.949951,2328.949951,2328.949951,3143890000,,-0.006838021,-0.006814694,4.67585E-05,4.64401E-05,0.013597865,0.013558403,,,2.63843E-30,0.000183822,,894,0.06,9.46893E-25,5.68136E-26
2017-04-17,2332.620117,2349.139893,2332.51001,2349.01001,2349.01001,2824710000,,0.008576466,0.008613349,7.35558E-05,7.41898E-05,0.013603546,0.013564062,,,4.48403E-30,0.000183822,,893,0.06,1.00733E-24,6.044E-26
2017-04-18,2342.530029,2348.350098,2334.540039,2342.189941,2342.189941,3269840000,,-0.002907603,-0.00290338,8.45416E-06,8.42962E-06,0.013608134,0.013568607,,,5.42006E-31,0.000183822,,892,0.06,1.07163E-24,6.42979E-26
2017-04-19,2346.790039,2352.629883,2335.050049,2338.169922,2338.169922,3519900000,,-0.001717825,-0.001716351,2.95092E-06,2.94586E-06,0.013615412,0.013575862,,,2.01503E-31,0.000183822,,891,0.06,1.14003E-24,6.8402E-26
2017-04-20,2342.689941,2361.370117,2340.909912,2355.840088,2355.840088,3647420000,,0.00752885,0.007557263,5.66836E-05,5.71122E-05,0.013622929,0.013583356,,,4.15595E-30,0.000183822,,890,0.06,1.2128E-24,7.27681E-26
